                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                     1439                  1.0000000000000000E+000                  2.0000000000000000E-002                  6.2688497274488494E+004                  5.2820719462858143E+001                  1.0431766913313724E+004                  4.2306660771960350E+002                  6.2971173352959369E+000                 -2.5911918138652956E-001                  1.0640981595198729E-099                  2.0763609863516833E-037                  9.5538204423587503E-001                  2.4949920561593304E-002                  1.2174348235720561E-002                  5.3696873936902821E-004                  2.8794963826008421E-003                  7.0236645910170625E-001                 -1.5725879154910414E-005                  2.6213398449238666E-002                  7.0582291395848023E-008                  6.5771326719672918E-001                  4.8209402694123701E-003                  8.7895095816853761E-003                  3.5006457582273799E-004                  1.6155045843759424E-003                  6.0910688706438754E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8870693153856829E+005                  4.3607169951306441E+003                  1.6601793814160220E+007                  6.0194860799717333E+002                  5.6166607120786409E+002                  3.8430779463003553E+001                  3.8224549659531000E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9782985215893982E+012                               "r23.05.1"                               "gfortran"                                 "12.1.0"                                       ""                                 "CRMATH"                               "20231105"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                                  c_alpha                                  n_alpha                                  o_alpha                                 ne_alpha                                 na_alpha                                 mg_alpha                                 si_alpha                                  s_alpha                                 ar_alpha                                 ca_alpha                                 ti_alpha                                 cr_alpha                                 fe_co_ni                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                                   log_h1                                  log_he3                                  log_he4                                  log_c12                                  log_n14                                  log_o16                                 log_ne20                                 log_mg24                                 log_fe56                                 log_ni58 
                                       1                  7.0236645910170625E-001                  7.9914178566299654E-001                  4.0183825386566072E+000                 -9.7026133138663369E+000                  2.2296201257722608E+000                  3.3583746341743514E-001                  6.4462341074994944E-001                  1.9539125832615412E-002                  6.6940185231450320E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7387085897835857E-001                 -5.8699896844756383E+000                 -1.9069483513378349E-001                 -4.1157566933478842E+000                 -1.9171983913630197E+000                 -2.9208822428249679E+000                 -2.6808888533559170E+000                 -2.3896356592613932E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       2                  7.0236645910135520E-001                  7.9914033892890657E-001                  4.0184526975347223E+000                 -9.7021359419396980E+000                  2.2301316127512556E+000                  3.3583746341743514E-001                  6.4462341074994944E-001                  1.9539125832615412E-002                  6.7013806522895299E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7387085897835857E-001                 -5.8699896844756383E+000                 -1.9069483513378349E-001                 -4.1157566933478842E+000                 -1.9171983913630197E+000                 -2.9208822428249679E+000                 -2.6808888533559170E+000                 -2.3896356592613932E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       3                  7.0236645910070772E-001                  7.9913767290596904E-001                  4.0185436843556168E+000                 -9.7015179021692521E+000                  2.2307941110337683E+000                  3.3583746341743514E-001                  6.4462341074994944E-001                  1.9539125832615412E-002                  6.7109242189029714E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7387085897835857E-001                 -5.8699896844756383E+000                 -1.9069483513378349E-001                 -4.1157566933478842E+000                 -1.9171983913630197E+000                 -2.9208822428249679E+000                 -2.6808888533559170E+000                 -2.3896356592613932E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       4                  7.0236645910006001E-001                  7.9913501062532566E-001                  4.0186926381811299E+000                 -9.7005085973919272E+000                  2.2318767093564675E+000                  3.3583746341743514E-001                  6.4462341074994944E-001                  1.9539125832615412E-002                  6.7265388009369837E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7387085897835857E-001                 -5.8699896844756383E+000                 -1.9069483513378349E-001                 -4.1157566933478842E+000                 -1.9171983913630197E+000                 -2.9208822428249679E+000                 -2.6808888533559170E+000                 -2.3896356592613932E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       5                  7.0236645909858686E-001                  7.9912896855065452E-001                  4.0190406422626221E+000                 -9.6981624842668417E+000                  2.2343965083230497E+000                  3.3583746341743514E-001                  6.4462341074994944E-001                  1.9539125832615412E-002                  6.7629751751444338E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7387085897835857E-001                 -5.8699896844756383E+000                 -1.9069483513378349E-001                 -4.1157566933478842E+000                 -1.9171983913630197E+000                 -2.9208822428249679E+000                 -2.6808888533559170E+000                 -2.3896356592613932E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       6                  7.0236645909510342E-001                  7.9911475796616693E-001                  4.0196516087709986E+000                 -9.6940836341414993E+000                  2.2387884379048977E+000                  3.3583746341743514E-001                  6.4462341074994944E-001                  1.9539125832615412E-002                  6.8267923479783203E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7387085897835857E-001                 -5.8699896844756383E+000                 -1.9069483513378349E-001                 -4.1157566933478842E+000                 -1.9171983913630197E+000                 -2.9208822428249679E+000                 -2.6808888533559170E+000                 -2.3896356592613932E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       7                  7.0236645908987982E-001                  7.9909364442341202E-001                  4.0206134331716452E+000                 -9.6877617963451925E+000                  2.2456231473320782E+000                  3.3583746341743514E-001                  6.4462341074994944E-001                  1.9539125832615412E-002                  6.9268950588956216E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7387085897835857E-001                 -5.8699896844756383E+000                 -1.9069483513378349E-001                 -4.1157566933478842E+000                 -1.9171983913630197E+000                 -2.9208822428249679E+000                 -2.6808888533559170E+000                 -2.3896356592613932E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       8                  7.0236645908137996E-001                  7.9905977873414602E-001                  4.0222119645701984E+000                 -9.6775087851373929E+000                  2.2567786172441884E+000                  3.3583746341743514E-001                  6.4462341074994944E-001                  1.9539125832615412E-002                  7.0923759120915567E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7387085897835857E-001                 -5.8699896844756383E+000                 -1.9069483513378349E-001                 -4.1157566933478842E+000                 -1.9171983913630197E+000                 -2.9208822428249679E+000                 -2.6808888533559170E+000                 -2.3896356592613932E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       9                  7.0236645906701856E-001                  7.9900387688447838E-001                  4.0251622065063906E+000                 -9.6593417063888847E+000                  2.2767552724158833E+000                  3.3583746341743514E-001                  6.4462341074994944E-001                  1.9539125832615412E-002                  7.3953554563930363E-030                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7387085897835857E-001                 -5.8699896844756383E+000                 -1.9069483513378349E-001                 -4.1157566933478842E+000                 -1.9171983913630197E+000                 -2.9208822428249679E+000                 -2.6808888533559170E+000                 -2.3896356592613932E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
