                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     150                                     1350                  1.0000000000000000E+000                  2.0000000000000000E-002                  8.6613219699452820E+004                  2.7305559931951270E+003                  3.3519995612375904E+004                  1.8176129485489119E+002                  3.9975689078322946E-001                 -2.7556016421495411E-001                  1.0640136290465257E-099                  2.0697826303471868E-037                  9.5546185911500314E-001                  2.4871338001004200E-002                  1.2176120192396021E-002                  5.3648150975753729E-004                  2.8769793370469381E-003                  6.4622100498590862E-001                 -5.3422755575549898E-007                  9.1291984897320863E-003                  9.6876357563465360E-009                  6.1974810135126579E-001                  4.8164978089362716E-003                  8.1034166700483332E-003                  2.9055464602015062E-004                  1.4984399412549473E-003                  6.0910688706438443E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1467370900131814E+003                  1.3534608016019751E+005                  3.5553279123689011E+007                  1.6477181025246273E+002                  1.0566706240021746E+002                  5.6265845586680065E+001                  7.1798777383388526E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.7333053419874521E+012                               "r23.05.1"                               "gfortran"                                 "12.1.0"                                       ""                                 "CRMATH"                               "20231105"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                                  c_alpha                                  n_alpha                                  o_alpha                                 ne_alpha                                 na_alpha                                 mg_alpha                                 si_alpha                                  s_alpha                                 ar_alpha                                 ca_alpha                                 ti_alpha                                 cr_alpha                                 fe_co_ni                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                                   log_h1                                  log_he3                                  log_he4                                  log_c12                                  log_n14                                  log_o16                                 log_ne20                                 log_mg24                                 log_fe56                                 log_ni58 
                                       1                  6.4622100498590862E-001                 -3.9820404139451121E-001                  4.5300083217525922E+000                 -8.0965802985439979E+000                  4.3761120398333073E+000                  2.7222698728932743E-001                  7.0826802221131657E-001                  1.9504990499356056E-002                  1.7757363812940319E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6506882310820450E-001                 -5.9465686382945586E+000                 -1.4980305929573315E-001                 -4.0910975652077344E+000                 -1.9090545061696391E+000                 -3.0305069574644778E+000                 -2.6808888533559170E+000                 -2.3896356592613937E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       2                  6.4622100498574719E-001                 -3.9826849912404694E-001                  4.5371358370577983E+000                 -8.0542253394530885E+000                  4.4236348133997421E+000                  2.7222698728932743E-001                  7.0826802221131657E-001                  1.9504990499356056E-002                  1.9576574227366504E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6506882310820450E-001                 -5.9465686382945586E+000                 -1.4980305929573315E-001                 -4.0910975652077344E+000                 -1.9090545061696391E+000                 -3.0305069574644778E+000                 -2.6808888533559170E+000                 -2.3896356592613937E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       3                  6.4622100498566637E-001                 -3.9829774270848950E-001                  4.5419176547609892E+000                 -8.0293311996241439E+000                  4.4526609260077290E+000                  2.7222698728932743E-001                  7.0826802221131657E-001                  1.9504990499356056E-002                  2.0731599801315856E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6506882310820450E-001                 -5.9465686382945586E+000                 -1.4980305929573315E-001                 -4.0910975652077344E+000                 -1.9090545061696391E+000                 -3.0305069574644778E+000                 -2.6808888533559170E+000                 -2.3896356592613937E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       4                  6.4622100498558555E-001                 -3.9832536258670587E-001                  4.5454365578551741E+000                 -8.0126306637307998E+000                  4.4727094791134574E+000                  2.7222698728932743E-001                  7.0826802221131657E-001                  1.9504990499356056E-002                  2.1544415393087046E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6506882310820450E-001                 -5.9465686382945586E+000                 -1.4980305929573315E-001                 -4.0910975652077344E+000                 -1.9090545061696391E+000                 -3.0305069574644778E+000                 -2.6808888533559170E+000                 -2.3896356592613937E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       5                  6.4622100498554835E-001                 -3.9833762193607281E-001                  4.5476585173529012E+000                 -8.0026632877555741E+000                  4.4849061521748652E+000                  2.7222698728932743E-001                  7.0826802221131657E-001                  1.9504990499356056E-002                  2.2044635131519981E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6506882310820450E-001                 -5.9465686382945586E+000                 -1.4980305929573315E-001                 -4.0910975652077344E+000                 -1.9090545061696391E+000                 -3.0305069574644778E+000                 -2.6808888533559170E+000                 -2.3896356592613937E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       6                  6.4622100498551105E-001                 -3.9834960413176101E-001                  4.5509917317389448E+000                 -7.9884890228391701E+000                  4.5025839285619504E+000                  2.7222698728932743E-001                  7.0826802221131657E-001                  1.9504990499356056E-002                  2.2776048013826897E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6506882310820450E-001                 -5.9465686382945586E+000                 -1.4980305929573315E-001                 -4.0910975652077344E+000                 -1.9090545061696391E+000                 -3.0305069574644778E+000                 -2.6808888533559170E+000                 -2.3896356592613937E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       7                  6.4622100498543666E-001                 -3.9837280183072621E-001                  4.5554489924549015E+000                 -7.9709631800442979E+000                  4.5250924713456397E+000                  2.7222698728932743E-001                  7.0826802221131657E-001                  1.9504990499356056E-002                  2.3714048868770658E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6506882310820450E-001                 -5.9465686382945586E+000                 -1.4980305929573315E-001                 -4.0910975652077344E+000                 -1.9090545061696391E+000                 -3.0305069574644778E+000                 -2.6808888533559170E+000                 -2.3896356592613937E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       8                  6.4622100498536217E-001                 -3.9839508552993691E-001                  4.5587970427948505E+000                 -7.9587685000276691E+000                  4.5412431854567794E+000                  2.7222698728932743E-001                  7.0826802221131657E-001                  1.9504990499356056E-002                  2.4389418778501054E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6506882310820450E-001                 -5.9465686382945586E+000                 -1.4980305929573315E-001                 -4.0910975652077344E+000                 -1.9090545061696391E+000                 -3.0305069574644778E+000                 -2.6808888533559170E+000                 -2.3896356592613937E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
                                       9                  6.4622100498532487E-001                 -3.9840592011515180E-001                  4.5610253932569842E+000                 -7.9510526445087795E+000                  4.5516870464367516E+000                  2.7222698728932743E-001                  7.0826802221131657E-001                  1.9504990499356056E-002                  2.4826642180657003E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6506882310820450E-001                 -5.9465686382945586E+000                 -1.4980305929573315E-001                 -4.0910975652077344E+000                 -1.9090545061696391E+000                 -3.0305069574644778E+000                 -2.6808888533559170E+000                 -2.3896356592613937E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001 
